# SignalP-5.0	Organism: Gram-negative	Timestamp: 20230503170357
# ID	Prediction	SP(Sec/SPI)	TAT(Tat/SPI)	LIPO(Sec/SPII)	OTHER	CS Position
megahit_1285832_122-787	OTHER	0.045239	0.008623	0.005692	0.940445	
megahit_1286987_2-298	OTHER	0.008064	0.006694	0.001646	0.983596	
megahit_1287877_3-155	OTHER	0.024342	0.005019	0.010148	0.960491	
megahit_1287878_23-892	OTHER	0.014687	0.002335	0.004198	0.978780	
megahit_1287904_3-641	OTHER	0.015588	0.009990	0.007563	0.966858	
megahit_1287904_854-2314	SP(Sec/SPI)	0.873456	0.000719	0.122269	0.003557	CS pos: 22-23. SSA-EP. Pr: 0.7219
megahit_1287904_2360-3340	OTHER	0.051760	0.009118	0.006727	0.932395	
megahit_1287905_1-1005	OTHER	0.051760	0.009118	0.006727	0.932395	
megahit_1288057_49-306	OTHER	0.024212	0.051062	0.049744	0.874981	
megahit_1288228_2-202	OTHER	0.092546	0.001656	0.001021	0.904777	
megahit_1288228_217-429	OTHER	0.008773	0.005494	0.003140	0.982593	
megahit_1288465_76-1383	SP(Sec/SPI)	0.624191	0.013682	0.134781	0.227346	CS pos: 32-33. LNA-QT. Pr: 0.5618
megahit_1288759_2-226	OTHER	0.002850	0.001146	0.000498	0.995506	
megahit_1288982_2-718	OTHER	0.394170	0.022440	0.057956	0.525433	
megahit_1289682_2-925	OTHER	0.050027	0.012642	0.019906	0.917425	
megahit_1290356_262-894	OTHER	0.014950	0.001682	0.053006	0.930363	
megahit_1290916_2-952	OTHER	0.003242	0.001514	0.000769	0.994475	
megahit_1290946_3-287	OTHER	0.004479	0.007152	0.000923	0.987446	
megahit_1290946_284-850	OTHER	0.011471	0.000350	0.001194	0.986985	
megahit_1290974_80-676	OTHER	0.060150	0.001465	0.013943	0.924442	
megahit_1291437_3-779	OTHER	0.005422	0.001462	0.001350	0.991766	
megahit_1291601_285-1124	OTHER	0.014764	0.012610	0.004985	0.967641	
megahit_1292048_50-2005	SP(Sec/SPI)	0.702858	0.027092	0.013998	0.256052	CS pos: 38-39. AYA-HS. Pr: 0.5104
megahit_1293039_33-1256	OTHER	0.057645	0.012964	0.002125	0.927267	
megahit_1294406_2-1663	OTHER	0.012256	0.003668	0.002292	0.981784	
megahit_1294406_1674-3020	TAT(Tat/SPI)	0.004248	0.994388	0.000202	0.001162	CS pos: 34-35. VNA-MP. Pr: 0.9052
megahit_1294406_3086-3604	OTHER	0.003724	0.018957	0.000714	0.976606	
megahit_1294407_2-1663	OTHER	0.012256	0.003668	0.002292	0.981784	
megahit_1294407_1674-3020	TAT(Tat/SPI)	0.004248	0.994388	0.000202	0.001162	CS pos: 34-35. VNA-MP. Pr: 0.9052
megahit_1294407_3086-3718	OTHER	0.003724	0.018957	0.000714	0.976606	
megahit_1294909_3-497	OTHER	0.042159	0.001399	0.009854	0.946589	
megahit_1294909_528-1034	OTHER	0.014047	0.021657	0.005194	0.959102	
megahit_1294909_1010-1396	OTHER	0.004482	0.006473	0.000722	0.988322	
megahit_1294921_64-231	OTHER	0.013848	0.018791	0.005121	0.962240	
megahit_1294951_183-839	OTHER	0.022907	0.004374	0.003561	0.969158	
megahit_1294979_47-1120	OTHER	0.001910	0.000446	0.000552	0.997092	
megahit_1295289_1-2499	OTHER	0.020510	0.001345	0.008135	0.970010	
megahit_1295366_1-1296	SP(Sec/SPI)	0.992042	0.001548	0.005051	0.001359	CS pos: 19-20. AHA-GH. Pr: 0.9591
megahit_1295524_2-718	OTHER	0.086348	0.003846	0.101794	0.808011	
megahit_1295683_3-2318	OTHER	0.002616	0.001129	0.000497	0.995758	
megahit_1295692_3-839	LIPO(Sec/SPII)	0.001312	0.000125	0.998284	0.000279	CS pos: 16-17. MTS-CS. Pr: 0.9992
megahit_1295770_6-761	LIPO(Sec/SPII)	0.375350	0.003513	0.544043	0.077093	CS pos: 26-27. VLA-CF. Pr: 0.5287
megahit_1295859_46-651	SP(Sec/SPI)	0.978533	0.000652	0.011482	0.009333	CS pos: 17-18. TFA-QG. Pr: 0.4566
megahit_1295871_3-1148	OTHER	0.099525	0.205209	0.018347	0.676919	
megahit_1296030_67-855	SP(Sec/SPI)	0.997915	0.000719	0.000825	0.000541	CS pos: 22-23. AYA-QE. Pr: 0.9961
megahit_1296070_3-536	OTHER	0.169371	0.050078	0.080446	0.700104	
megahit_1296725_1745-2683	OTHER	0.004767	0.000953	0.000617	0.993663	
megahit_1297287_608-2875	OTHER	0.001880	0.004648	0.000196	0.993277	
megahit_1297367_21-1913	OTHER	0.004952	0.002761	0.003461	0.988826	
megahit_1297368_2-2050	OTHER	0.004952	0.002761	0.003461	0.988826	
megahit_1297369_3-3251	OTHER	0.004952	0.002761	0.003461	0.988826	
megahit_1297598_44-298	OTHER	0.008887	0.007157	0.000986	0.982970	
megahit_1298334_3-1841	OTHER	0.048018	0.019182	0.007542	0.925258	
megahit_1298690_3-611	OTHER	0.002540	0.001720	0.000775	0.994966	
megahit_1298690_684-1787	OTHER	0.003292	0.001009	0.000539	0.995160	
megahit_1298849_56-1330	OTHER	0.043450	0.101820	0.029221	0.825509	
megahit_1299062_308-1273	OTHER	0.164820	0.015179	0.004097	0.815904	
megahit_1299639_190-270	OTHER	0.150193	0.092805	0.095949	0.661054	
megahit_1300097_100-1161	OTHER	0.005237	0.002892	0.001325	0.990546	
megahit_1300206_133-324	OTHER	0.028475	0.103466	0.017036	0.851022	
megahit_1300206_338-700	OTHER	0.021639	0.046837	0.009227	0.922298	
megahit_1300532_3-341	OTHER	0.003896	0.007151	0.000278	0.988676	
megahit_1301058_405-1442	SP(Sec/SPI)	0.997059	0.000203	0.002208	0.000530	CS pos: 19-20. ANA-EL. Pr: 0.9313
megahit_1301058_1447-2601	LIPO(Sec/SPII)	0.373162	0.000810	0.560179	0.065850	CS pos: 21-22. VTV-CA. Pr: 0.5089
megahit_1301511_290-625	OTHER	0.002040	0.000276	0.000213	0.997470	
megahit_1301648_329-961	SP(Sec/SPI)	0.858659	0.050205	0.086760	0.004376	CS pos: 26-27. ASA-VP. Pr: 0.8664
megahit_1301649_886-1518	SP(Sec/SPI)	0.858659	0.050205	0.086760	0.004376	CS pos: 26-27. ASA-VP. Pr: 0.8664
megahit_1301744_77-964	OTHER	0.001613	0.000731	0.000246	0.997410	
megahit_1301746_215-1147	OTHER	0.007685	0.000369	0.000983	0.990963	
megahit_1302068_1-1341	OTHER	0.002746	0.001065	0.000287	0.995902	
megahit_1302128_1-819	OTHER	0.007998	0.005963	0.000932	0.985108	
megahit_1302939_3-938	OTHER	0.006713	0.000492	0.001887	0.990907	
megahit_1302977_1-228	OTHER	0.054024	0.013818	0.052193	0.879965	
megahit_1303419_155-1123	OTHER	0.037177	0.019939	0.021747	0.921138	
megahit_1304765_257-1495	SP(Sec/SPI)	0.876233	0.013071	0.097530	0.013166	CS pos: 25-26. LRA-QF. Pr: 0.4674
megahit_1304911_3-1523	OTHER	0.002794	0.000739	0.000349	0.996118	
megahit_1304978_291-1037	OTHER	0.399412	0.056052	0.016458	0.528077	
megahit_1305264_293-928	OTHER	0.006734	0.000200	0.002617	0.990449	
megahit_1305308_3-605	OTHER	0.032481	0.024148	0.001693	0.941678	
megahit_1305315_2-496	OTHER	0.012935	0.000718	0.005881	0.980465	
megahit_1306036_3-722	SP(Sec/SPI)	0.998137	0.000287	0.001222	0.000354	CS pos: 21-22. ASA-GE. Pr: 0.9817
megahit_1307237_2-694	OTHER	0.013421	0.005744	0.000877	0.979959	
megahit_1307833_34-414	OTHER	0.002036	0.001343	0.000260	0.996362	
megahit_1307833_463-1098	OTHER	0.017361	0.003705	0.002648	0.976286	
megahit_1308374_2-586	OTHER	0.098262	0.049079	0.013055	0.839603	
megahit_1308467_2-1729	SP(Sec/SPI)	0.878439	0.001250	0.118487	0.001824	CS pos: 29-30. TAA-QE. Pr: 0.8193
megahit_1308558_362-1354	OTHER	0.013161	0.001104	0.001152	0.984582	
megahit_1308558_1375-1797	OTHER	0.005037	0.001537	0.001115	0.992310	
megahit_1308731_3-458	OTHER	0.024710	0.001053	0.004726	0.969511	
megahit_1308874_1-846	OTHER	0.042727	0.000626	0.138552	0.818094	
megahit_1309109_735-1073	OTHER	0.008815	0.001285	0.001092	0.988808	
megahit_1309841_63-1508	SP(Sec/SPI)	0.918980	0.000643	0.054409	0.025968	CS pos: 19-20. SVA-NP. Pr: 0.6613
megahit_1310090_784-11016	OTHER	0.013864	0.002417	0.002304	0.981416	
megahit_1310092_404-11269	SP(Sec/SPI)	0.984033	0.000486	0.013913	0.001568	CS pos: 20-21. VSA-GM. Pr: 0.8875
megahit_1310338_3-647	SP(Sec/SPI)	0.763053	0.126208	0.020055	0.090685	CS pos: 52-53. ASA-AV. Pr: 0.7471
megahit_1310517_1-429	OTHER	0.032698	0.000915	0.002612	0.963775	
megahit_1310566_2-265	OTHER	0.022058	0.014713	0.008208	0.955022	
megahit_1311408_131-643	OTHER	0.006725	0.000633	0.000978	0.991663	
megahit_1312027_56-364	OTHER	0.002451	0.001879	0.000423	0.995247	
megahit_1312145_2-862	SP(Sec/SPI)	0.485075	0.101942	0.102052	0.310932	CS pos: 30-31. NTA-ND. Pr: 0.2195
megahit_1312205_182-1474	OTHER	0.023551	0.007832	0.006056	0.962562	
megahit_1312206_1-2697	OTHER	0.184033	0.205786	0.046277	0.563904	
megahit_1312775_1-477	OTHER	0.007932	0.002435	0.001176	0.988458	
megahit_1312830_190-1602	OTHER	0.003800	0.002749	0.000888	0.992562	
megahit_1313226_3-527	OTHER	0.006463	0.001576	0.001252	0.990709	
megahit_1313401_162-731	SP(Sec/SPI)	0.989705	0.000771	0.008343	0.001181	CS pos: 22-23. INA-AP. Pr: 0.9479
megahit_1313476_3-389	OTHER	0.002073	0.000796	0.000346	0.996785	
megahit_1313641_3-788	OTHER	0.014704	0.006708	0.005867	0.972722	
megahit_1314091_52-849	OTHER	0.004683	0.001518	0.001131	0.992668	
megahit_1314097_87-671	OTHER	0.001596	0.000814	0.000358	0.997232	
megahit_1314179_1388-2767	OTHER	0.009584	0.001573	0.003276	0.985566	
megahit_1314184_2-457	OTHER	0.010582	0.005223	0.000884	0.983311	
megahit_1314422_54-1136	OTHER	0.218408	0.030729	0.020496	0.730367	
megahit_1314735_675-1391	OTHER	0.007867	0.003597	0.007664	0.980871	
megahit_1315054_1-1287	OTHER	0.008878	0.001178	0.001004	0.988939	
megahit_1315267_2-700	OTHER	0.063444	0.032481	0.051752	0.852322	
megahit_1315680_3-281	OTHER	0.086476	0.001780	0.037648	0.874096	
megahit_1315680_357-674	OTHER	0.003920	0.001546	0.001157	0.993377	
megahit_1315701_1-570	OTHER	0.002589	0.002195	0.002356	0.992861	
megahit_1316708_2-295	OTHER	0.044590	0.027516	0.001515	0.926378	
megahit_1317262_119-355	OTHER	0.006776	0.007365	0.004388	0.981471	
megahit_1317452_362-664	OTHER	0.018672	0.006688	0.009432	0.965208	
megahit_1317779_97-3312	OTHER	0.164458	0.071753	0.037703	0.726086	
megahit_1317779_3309-3911	OTHER	0.024810	0.012904	0.209425	0.752860	
megahit_1317989_746-1267	OTHER	0.014022	0.011275	0.006111	0.968593	
megahit_1318355_3-668	SP(Sec/SPI)	0.746358	0.003643	0.008893	0.241106	CS pos: 25-26. TFA-DE. Pr: 0.7175
megahit_1318797_27-503	SP(Sec/SPI)	0.925331	0.002416	0.051944	0.020310	CS pos: 15-16. VSA-QS. Pr: 0.6788
megahit_1319537_65-532	OTHER	0.275290	0.003081	0.121405	0.600224	
megahit_1319537_621-1166	OTHER	0.001867	0.000170	0.000154	0.997809	
megahit_1319632_55-783	OTHER	0.017427	0.008433	0.017573	0.956567	
megahit_1319635_16-1026	SP(Sec/SPI)	0.997430	0.001320	0.000916	0.000334	CS pos: 24-25. AQA-QK. Pr: 0.9566
megahit_1319750_462-767	OTHER	0.078606	0.010315	0.009930	0.901148	
megahit_1320421_3-470	OTHER	0.006367	0.000790	0.002105	0.990738	
megahit_1320768_3-305	OTHER	0.008104	0.001000	0.000765	0.990131	
megahit_1322310_184-690	OTHER	0.003403	0.000281	0.000682	0.995634	
megahit_1322311_184-690	OTHER	0.003403	0.000281	0.000682	0.995634	
megahit_1322311_693-1073	TAT(Tat/SPI)	0.001198	0.998294	0.000225	0.000283	CS pos: 35-36. AQA-LA. Pr: 0.4255
megahit_1322382_2-454	LIPO(Sec/SPII)	0.268457	0.021492	0.631865	0.078186	CS pos: 45-46. LGG-CQ. Pr: 0.6187
megahit_1322826_1-1338	OTHER	0.180343	0.005248	0.011782	0.802628	
megahit_1323181_1-522	OTHER	0.016400	0.000451	0.001931	0.981218	
megahit_1323239_10-252	OTHER	0.003123	0.025493	0.000634	0.970750	
megahit_1323667_1-660	SP(Sec/SPI)	0.853696	0.004385	0.102926	0.038993	CS pos: 29-30. VIA-AE. Pr: 0.4059
megahit_1323678_1-453	OTHER	0.067401	0.006029	0.018817	0.907753	
megahit_1323792_13-1023	OTHER	0.016317	0.014022	0.002341	0.967320	
megahit_1323879_161-1009	SP(Sec/SPI)	0.984447	0.014311	0.000872	0.000370	CS pos: 26-27. AQA-AD. Pr: 0.9718
megahit_1323881_3-1562	OTHER	0.005821	0.001876	0.001750	0.990552	
megahit_1324786_3-743	SP(Sec/SPI)	0.993025	0.000404	0.006402	0.000169	CS pos: 25-26. ASA-GN. Pr: 0.9141
megahit_1324882_77-523	OTHER	0.021169	0.013789	0.002219	0.962823	
megahit_1325335_2-1057	OTHER	0.356278	0.036750	0.010915	0.596058	
megahit_1325527_560-1186	OTHER	0.006189	0.001988	0.002801	0.989021	
megahit_1325922_3-1109	OTHER	0.039084	0.001892	0.003090	0.955934	
megahit_1325980_2-319	OTHER	0.035089	0.014067	0.003298	0.947546	
megahit_1326355_1-351	OTHER	0.001880	0.001184	0.000346	0.996590	
megahit_1326355_423-1154	LIPO(Sec/SPII)	0.001182	0.000097	0.998385	0.000336	CS pos: 18-19. LTA-CQ. Pr: 0.9993
megahit_1326419_3-560	OTHER	0.040599	0.022980	0.006113	0.930307	
megahit_1326724_3-1190	OTHER	0.003236	0.000812	0.000496	0.995456	
megahit_1327171_64-1041	OTHER	0.069624	0.004414	0.005982	0.919980	
megahit_1327362_70-2022	LIPO(Sec/SPII)	0.226241	0.124076	0.511001	0.138682	CS pos: 27-28. SAR-CP. Pr: 0.3065
megahit_1327718_62-514	OTHER	0.227850	0.069142	0.014728	0.688280	
megahit_1327718_517-2733	TAT(Tat/SPI)	0.002922	0.989883	0.000262	0.006933	CS pos: 44-45. AVA-AT. Pr: 0.6471
megahit_1327927_217-474	OTHER	0.035376	0.004416	0.005617	0.954591	
megahit_1328243_1-627	OTHER	0.023924	0.001530	0.005969	0.968578	
megahit_1328243_703-1347	OTHER	0.041784	0.028252	0.000898	0.929065	
megahit_1329520_459-1211	OTHER	0.012674	0.074444	0.001822	0.911060	
megahit_1330424_128-2248	SP(Sec/SPI)	0.978248	0.010814	0.009281	0.001657	CS pos: 29-30. ALA-AP. Pr: 0.8583
megahit_1330556_2-829	OTHER	0.115646	0.013646	0.009216	0.861491	
megahit_1330577_81-1991	SP(Sec/SPI)	0.803930	0.009679	0.021979	0.164412	CS pos: 37-38. VLS-DT. Pr: 0.7524
megahit_1330807_1-1845	OTHER	0.001825	0.000280	0.004481	0.993414	
megahit_1330948_141-839	OTHER	0.011348	0.011917	0.005697	0.971038	
megahit_1331343_247-1938	OTHER	0.007936	0.078587	0.002084	0.911393	
megahit_1331665_1-1359	SP(Sec/SPI)	0.991417	0.000150	0.005558	0.002874	CS pos: 20-21. GWA-QS. Pr: 0.7816
megahit_1331882_7-681	OTHER	0.007332	0.001058	0.033043	0.958567	
megahit_1332400_1-753	OTHER	0.022419	0.002390	0.006603	0.968588	
megahit_1332440_1-564	OTHER	0.007106	0.002131	0.001075	0.989688	
megahit_1333088_3-500	OTHER	0.106520	0.135441	0.081658	0.676381	
megahit_1333609_381-566	OTHER	0.027513	0.029763	0.008029	0.934695	
megahit_1333609_588-1103	OTHER	0.005250	0.001201	0.001233	0.992316	
megahit_1333782_178-255	OTHER	0.118450	0.035893	0.051174	0.794482	
megahit_1334286_1-759	SP(Sec/SPI)	0.985735	0.000438	0.004031	0.009796	CS pos: 21-22. ANA-AI. Pr: 0.9614
megahit_1335252_3-674	OTHER	0.005972	0.003227	0.002464	0.988336	
megahit_1335290_3-560	OTHER	0.024974	0.032381	0.007735	0.934910	
megahit_1336079_3-1070	OTHER	0.054158	0.008159	0.004098	0.933585	
megahit_1336615_56-928	OTHER	0.035580	0.039064	0.007088	0.918268	
megahit_1336684_1-606	OTHER	0.005952	0.001188	0.001009	0.991851	
megahit_1336972_1-261	OTHER	0.037085	0.000807	0.032668	0.929440	
megahit_1337141_159-740	OTHER	0.284223	0.191821	0.014988	0.508967	
megahit_1337563_3-620	OTHER	0.002654	0.001274	0.000373	0.995699	
megahit_1337572_8-1723	OTHER	0.008352	0.000377	0.000916	0.990354	
megahit_1338033_3-653	SP(Sec/SPI)	0.565088	0.331591	0.012397	0.090924	CS pos: 37-38. VLT-AQ. Pr: 0.3747
megahit_1338241_1-462	OTHER	0.008525	0.002979	0.001856	0.986640	
megahit_1338483_160-762	OTHER	0.006764	0.003478	0.000394	0.989364	
megahit_1338817_2-991	OTHER	0.008593	0.004246	0.001512	0.985649	
megahit_1339406_1024-2601	OTHER	0.045119	0.009533	0.002427	0.942921	
megahit_1339407_1974-3551	OTHER	0.045119	0.009533	0.002427	0.942921	
megahit_1340065_14-1330	SP(Sec/SPI)	0.847881	0.000665	0.149980	0.001474	CS pos: 17-18. ALA-GN. Pr: 0.7628
megahit_1340065_1362-2516	LIPO(Sec/SPII)	0.001057	0.000134	0.998385	0.000424	CS pos: 20-21. LSA-CG. Pr: 0.9994
megahit_1340085_3-2324	LIPO(Sec/SPII)	0.071768	0.000152	0.924175	0.003906	CS pos: 13-14. LVA-CL. Pr: 0.8917
megahit_1340113_126-1076	OTHER	0.010287	0.000638	0.057146	0.931930	
megahit_1340643_1-609	OTHER	0.181033	0.025368	0.015895	0.777704	
megahit_1341215_1135-1563	LIPO(Sec/SPII)	0.000598	0.000043	0.999186	0.000173	CS pos: 19-20. LTG-CA. Pr: 0.9997
megahit_1341778_300-962	OTHER	0.082816	0.120998	0.007886	0.788300	
megahit_1341885_230-847	OTHER	0.004275	0.033224	0.000569	0.961931	
megahit_1342083_78-497	OTHER	0.011924	0.010080	0.001491	0.976504	
megahit_1342138_1-1206	OTHER	0.001436	0.000352	0.002733	0.995479	
megahit_1342302_3-512	OTHER	0.038981	0.003149	0.013911	0.943960	
megahit_1342325_22-1533	SP(Sec/SPI)	0.996065	0.000331	0.002019	0.001585	CS pos: 23-24. ANA-QV. Pr: 0.9870
megahit_1342567_35-556	OTHER	0.020685	0.004458	0.002177	0.972679	
megahit_1343335_121-450	OTHER	0.010995	0.015960	0.003231	0.969814	
megahit_1343520_525-674	OTHER	0.109036	0.026104	0.149480	0.715380	
megahit_1343520_926-1717	OTHER	0.006401	0.001110	0.000441	0.992048	
megahit_1343520_1820-2428	OTHER	0.006481	0.002694	0.001170	0.989655	
megahit_1343620_2-217	OTHER	0.018752	0.001342	0.008176	0.971730	
megahit_1343730_1-708	OTHER	0.008020	0.001720	0.002213	0.988047	
megahit_1343978_168-1145	TAT(Tat/SPI)	0.000075	0.998914	0.000956	0.000055	CS pos: 34-35. SQS-AT. Pr: 0.2265
megahit_1343979_1-963	OTHER	0.020126	0.003479	0.001936	0.974459	
megahit_1343982_2-712	OTHER	0.005445	0.000936	0.000944	0.992676	
megahit_1344279_3-1325	OTHER	0.007095	0.002429	0.000835	0.989641	
megahit_1344395_75-1442	OTHER	0.042347	0.081782	0.006411	0.869460	
megahit_1344463_3-491	OTHER	0.106739	0.008645	0.093007	0.791609	
megahit_1344479_2-1468	OTHER	0.018856	0.002243	0.001568	0.977334	
megahit_1344480_1-861	LIPO(Sec/SPII)	0.000794	0.000075	0.998873	0.000258	CS pos: 20-21. LSA-CE. Pr: 0.9997
megahit_1344480_882-2492	OTHER	0.018856	0.002243	0.001568	0.977334	
megahit_1344668_2-547	SP(Sec/SPI)	0.850341	0.011916	0.025852	0.111890	CS pos: 36-37. SAA-QP. Pr: 0.5624
megahit_1344975_3-512	OTHER	0.002571	0.000226	0.000512	0.996692	
megahit_1345425_2-760	OTHER	0.007410	0.001940	0.001624	0.989026	
megahit_1345425_826-1275	OTHER	0.005773	0.000973	0.000544	0.992710	
megahit_1345562_1-702	SP(Sec/SPI)	0.878234	0.026873	0.034168	0.060725	CS pos: 29-30. AIS-GD. Pr: 0.4390
megahit_1345609_1-957	OTHER	0.076925	0.094336	0.032571	0.796167	
megahit_1346059_2-1027	OTHER	0.016914	0.008875	0.002040	0.972171	
megahit_1346580_2-1063	OTHER	0.013137	0.010259	0.001925	0.974679	
megahit_1346813_211-807	OTHER	0.001892	0.002360	0.000369	0.995379	
megahit_1347221_1-987	OTHER	0.015781	0.017719	0.001389	0.965112	
megahit_1347276_2-640	OTHER	0.109744	0.223893	0.025657	0.640706	
megahit_1347544_1-549	OTHER	0.035357	0.000205	0.012690	0.951748	
megahit_1347544_1574-2455	OTHER	0.011124	0.018925	0.032136	0.937815	
megahit_1347552_3-1694	OTHER	0.003306	0.001279	0.000864	0.994551	
megahit_1347572_1-603	OTHER	0.014536	0.069945	0.004465	0.911054	
megahit_1347610_1-627	OTHER	0.004666	0.000965	0.000353	0.994016	
megahit_1347610_989-1393	OTHER	0.009142	0.006401	0.001921	0.982536	
megahit_1347633_1-1989	SP(Sec/SPI)	0.916605	0.000315	0.082243	0.000837	CS pos: 17-18. LSA-QN. Pr: 0.5237
megahit_1347897_3-275	OTHER	0.021903	0.009908	0.004837	0.963351	
megahit_1348412_292-1164	OTHER	0.019946	0.007861	0.005557	0.966636	
megahit_1348412_1456-2982	OTHER	0.023636	0.003772	0.001846	0.970746	
megahit_1349270_1-498	OTHER	0.003339	0.001833	0.000341	0.994488	
megahit_1349270_558-1352	OTHER	0.016454	0.009279	0.002573	0.971694	
megahit_1349372_623-2056	LIPO(Sec/SPII)	0.004347	0.000055	0.995419	0.000178	CS pos: 19-20. QTG-CA. Pr: 0.9956
megahit_1349396_62-271	OTHER	0.004257	0.000607	0.000456	0.994680	
megahit_1349405_3-10403	OTHER	0.167212	0.030354	0.003593	0.798840	
megahit_1349436_2-721	OTHER	0.018881	0.006694	0.002449	0.971976	
megahit_1349718_248-799	OTHER	0.005561	0.007647	0.001380	0.985411	
megahit_1349871_1121-2665	SP(Sec/SPI)	0.988830	0.000551	0.004606	0.006013	CS pos: 24-25. VNA-ES. Pr: 0.9599
megahit_1349897_346-717	OTHER	0.006660	0.006076	0.001375	0.985889	
megahit_1350302_2-709	OTHER	0.047641	0.090969	0.020940	0.840451	
megahit_1350562_24-203	OTHER	0.004948	0.000416	0.001081	0.993555	
megahit_1350738_2-1126	OTHER	0.013728	0.041001	0.006716	0.938555	
megahit_1350865_1-1269	OTHER	0.009431	0.001586	0.001425	0.987558	
megahit_1351003_2-598	SP(Sec/SPI)	0.977216	0.001463	0.004635	0.016686	CS pos: 17-18. AEA-AW. Pr: 0.9435
megahit_1351046_394-777	OTHER	0.003112	0.014502	0.000678	0.981708	
megahit_1351056_3-662	OTHER	0.006269	0.001603	0.000937	0.991192	
megahit_1351203_41-754	OTHER	0.003071	0.000123	0.000312	0.996494	
megahit_1351269_146-556	OTHER	0.036916	0.000554	0.003315	0.959215	
megahit_1351292_52-360	OTHER	0.008193	0.012910	0.000591	0.978305	
megahit_1351738_403-1389	SP(Sec/SPI)	0.997515	0.000430	0.000962	0.001093	CS pos: 23-24. SYA-AG. Pr: 0.9585
megahit_1352038_1-390	OTHER	0.055346	0.002952	0.016150	0.925552	
megahit_1352131_3-1016	OTHER	0.011447	0.012254	0.001483	0.974816	
megahit_1352150_29-757	OTHER	0.436381	0.006860	0.083296	0.473463	
megahit_1352540_2-694	OTHER	0.007361	0.002500	0.001064	0.989074	
megahit_1352540_691-1218	SP(Sec/SPI)	0.663857	0.007820	0.118440	0.209883	CS pos: 13-14. VLA-AP. Pr: 0.1829
megahit_1352564_636-881	OTHER	0.002710	0.001043	0.000432	0.995815	
megahit_1352564_1176-1547	OTHER	0.008298	0.000931	0.001687	0.989084	
megahit_1352638_113-646	OTHER	0.145054	0.002788	0.005956	0.846202	
megahit_1353258_508-1062	OTHER	0.023691	0.000587	0.004357	0.971365	
megahit_1354121_2-766	OTHER	0.046456	0.085688	0.031059	0.836797	
megahit_1354162_47-346	OTHER	0.011840	0.071603	0.001452	0.915106	
megahit_1354343_1-126	OTHER	0.223698	0.088736	0.031683	0.655882	
megahit_1354574_3-995	OTHER	0.015836	0.004497	0.007042	0.972625	
megahit_1354576_3-1076	LIPO(Sec/SPII)	0.016456	0.013324	0.639350	0.330869	CS pos: 29-30. VVA-CS. Pr: 0.6392
megahit_1354576_1073-1807	OTHER	0.008989	0.000242	0.000572	0.990197	
megahit_1354740_311-835	OTHER	0.109392	0.001285	0.012662	0.876661	
megahit_1354954_2-772	OTHER	0.005521	0.003688	0.002787	0.988004	
megahit_1355773_26-490	LIPO(Sec/SPII)	0.003634	0.000096	0.995887	0.000384	CS pos: 19-20. LAG-CE. Pr: 0.9970
megahit_1356661_2-340	OTHER	0.021239	0.002404	0.009308	0.967049	
megahit_1357158_2-1291	OTHER	0.004405	0.007813	0.000631	0.987151	
megahit_1357403_51-692	OTHER	0.006782	0.000611	0.000963	0.991643	
megahit_1357639_85-828	OTHER	0.012571	0.005532	0.000626	0.981270	
megahit_1357707_27-764	SP(Sec/SPI)	0.546409	0.009942	0.021085	0.422565	CS pos: 19-20. FDA-GD. Pr: 0.1179
megahit_1358108_1-804	OTHER	0.006995	0.003611	0.005590	0.983804	
megahit_1358139_205-1575	SP(Sec/SPI)	0.928727	0.052569	0.012008	0.006696	CS pos: 27-28. AVA-GV. Pr: 0.3149
megahit_1358348_255-1040	OTHER	0.008460	0.000940	0.001022	0.989578	
megahit_1358464_1-516	OTHER	0.041984	0.009355	0.031203	0.917459	
megahit_1358810_105-245	OTHER	0.009904	0.001914	0.001418	0.986764	
megahit_1359681_125-1450	OTHER	0.033492	0.004956	0.002886	0.958666	
megahit_1360559_2-1330	OTHER	0.005564	0.004565	0.001509	0.988362	
megahit_1360698_73-1908	OTHER	0.017570	0.071560	0.018783	0.892087	
megahit_1360841_1-1191	SP(Sec/SPI)	0.781342	0.002302	0.018907	0.197449	CS pos: 35-36. VLA-DH. Pr: 0.7612
megahit_1360894_2-262	OTHER	0.007407	0.001642	0.002018	0.988933	
megahit_1361033_2-286	OTHER	0.012148	0.000240	0.001379	0.986234	
megahit_1361226_37-936	OTHER	0.017933	0.003726	0.009309	0.969031	
megahit_1361234_787-1578	OTHER	0.020451	0.002548	0.005807	0.971194	
megahit_1361402_32-1171	OTHER	0.004915	0.000652	0.002839	0.991594	
megahit_1362195_108-1946	OTHER	0.014009	0.002463	0.001136	0.982393	
megahit_1363489_2-385	OTHER	0.041169	0.027833	0.004992	0.926005	
